index,CID,SMILES
15489,CHO-MSK-5891c1ff-4,NC(=O)[C@H]1CCCN(C(=O)CO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
15490,CHO-MSK-5891c1ff-5,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@@H]1CCS(=O)(=O)C1
15491,CHO-MSK-5891c1ff-6,O=C1COCCN1CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15492,CHO-MSK-5891c1ff-7,O=C(Nc1cncc2ccccc12)[C@]1(OCc2n[nH]c(=O)s2)CCOc2ccc(Cl)cc21
15493,CHO-MSK-5891c1ff-8,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CC1
15494,CHO-MSK-5891c1ff-9,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(F)F
15495,CHO-MSK-5891c1ff-10,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC1
15496,CHO-MSK-5891c1ff-11,N#CCCNC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15497,CHO-MSK-5891c1ff-12,O=C(Nc1cncc2ccccc12)[C@]1(OCCc2cn[nH]c2)CCOc2ccc(Cl)cc21
15598,EDJ-MED-4c7486ba-1,CN(C)CC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15599,EDJ-MED-4c7486ba-2,O=C(Cn1ccnc1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15600,EDJ-MED-4c7486ba-3,O=C(Cc1cnc[nH]1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15604,EDJ-MED-4c7486ba-7,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H]1COCCN1CC(F)(F)F
15605,EDJ-MED-4c7486ba-8,NS(=O)(=O)c1[nH]ncc1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15606,EDJ-MED-4c7486ba-9,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@]1(O)CCSC1
15717,MAT-POS-43c25e9b-2,O=C1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1
15815,KAD-UNI-8a629cb0-1,CS(=O)(=O)N1CC[C@@H](COCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
15816,KAD-UNI-8a629cb0-2,NC(=O)[C@]12CO[C@](CNC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2
15817,KAD-UNI-8a629cb0-3,NS(=O)(=O)c1cc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cs1
15818,KAD-UNI-8a629cb0-4,Cn1cc(C(N)=O)cc1C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15819,KAD-UNI-8a629cb0-5,Cn1nnnc1C1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
15820,KAD-UNI-8a629cb0-6,Cn1ncc2c(c1=O)CCN(C(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2
15821,KAD-UNI-8a629cb0-7,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC[C@H]2CS(=O)(=O)C[C@@H]2C1
15822,KAD-UNI-8a629cb0-8,C[C@@H](C(N)=O)N1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
15823,KAD-UNI-8a629cb0-9,CC(=O)N1CCN(C(=O)[C@H](C)O[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
15824,KAD-UNI-8a629cb0-10,CC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15825,KAD-UNI-8a629cb0-11,O=C(Cc1c(O)nc[nH]c1=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15826,KAD-UNI-8a629cb0-12,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H]1Cc2nccn2C1
15827,KAD-UNI-8a629cb0-13,O=C(CN1CCN(C2CC2)C1=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15828,KAD-UNI-8a629cb0-14,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H]2C[C@H]1C[C@H]2O
15829,KAD-UNI-8a629cb0-15,CCN1CCN(C2CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)CC1
15830,KAD-UNI-8a629cb0-16,CCN1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O
15831,KAD-UNI-8a629cb0-17,CN(C1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1)S(C)(=O)=O
15832,KAD-UNI-8a629cb0-18,Cc1ccn2nc(C(=O)NCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)nc2n1
15833,KAD-UNI-8a629cb0-19,O=C1Cc2c(C(=O)NCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)ccnc2N1
15834,KAD-UNI-8a629cb0-20,C[C@H](O[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)N1CCC(C(N)=O)CC1
15835,KAD-UNI-8a629cb0-21,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CC(F)(F)CO)CC1
15836,KAD-UNI-8a629cb0-22,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnc2[nH]c(=O)[nH]c2c1
15837,KAD-UNI-8a629cb0-23,NC(=O)[C@@H]1C[C@H]2[C@H](C1)C[C@H]2NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15838,KAD-UNI-8a629cb0-24,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CC2(C1)CS(=O)(=O)C2
15839,KAD-UNI-8a629cb0-25,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H]2CCS(=O)(=O)C[C@H]2C1
15840,KAD-UNI-8a629cb0-26,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2(CCO2)C1
15841,KAD-UNI-8a629cb0-27,C[C@]1(O)CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
15842,KAD-UNI-8a629cb0-28,Cc1ccnc2nc(C(=O)NCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)nn12
15843,KAD-UNI-8a629cb0-29,O=C(Nc1cncc2ccccc12)[C@]1(CCOC[C@@H]2CC3(CC3)S(=O)(=O)N2)CCOc2ccc(Cl)cc21
15844,KAD-UNI-8a629cb0-30,C[C@@H](O[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)N1CCC[C@H](C(N)=O)C1
15845,KAD-UNI-8a629cb0-31,C[C@@]12CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C[C@@]1(C)C(=O)NC2=O
15846,KAD-UNI-8a629cb0-32,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1[C@H]2CS(=O)(=O)C[C@H]12
15847,KAD-UNI-8a629cb0-33,CC[C@@H](O)CN1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
15848,KAD-UNI-8a629cb0-34,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@@H]1[C@H]2CCOC[C@@H]21
15849,KAD-UNI-8a629cb0-35,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H]1C[C@]12C[C@H](O)C2
15850,KAD-UNI-8a629cb0-36,CS(=O)(=O)N1CCC(OCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
15851,KAD-UNI-8a629cb0-37,O=C(Cn1ncn2nccc2c1=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15852,KAD-UNI-8a629cb0-38,CN1[C@H](COCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCS1(=O)=O
15853,KAD-UNI-8a629cb0-39,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2(COC2)C1
15854,KAD-UNI-8a629cb0-40,O=C(Cn1cc(Cl)c(=O)[nH]c1=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15855,KAD-UNI-8a629cb0-41,N#CC1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCS(=O)(=O)CC1
15856,KAD-UNI-8a629cb0-42,NC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15857,KAD-UNI-8a629cb0-43,NC(=O)[C@@H]1C[C@H]2C[C@@H](NC(=O)CC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)[C@H]2C1
15858,KAD-UNI-8a629cb0-44,CS(=O)(=O)N1CC[C@H](OCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
15859,KAD-UNI-8a629cb0-45,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnc2cc[nH]n2c1=O
15860,KAD-UNI-8a629cb0-46,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1ccc(=O)[nH]n1
15861,KAD-UNI-8a629cb0-47,Cn1cc(CC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1
15862,KAD-UNI-8a629cb0-48,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(n2cncn2)C1
15950,ALP-UNI-76695c4f-1,NC(=O)C12COC(CNC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2
15951,ALP-UNI-76695c4f-2,Cn1nnnc1C1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
15952,ALP-UNI-76695c4f-3,Cn1ncc2c(c1=O)CCN(C(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2
15953,ALP-UNI-76695c4f-4,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC2CS(=O)(=O)CC2C1
15954,ALP-UNI-76695c4f-5,CC(C(N)=O)N1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
15955,ALP-UNI-76695c4f-6,CC(=O)N1CC2CC1CN2C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15956,ALP-UNI-76695c4f-7,CCN1CCN(C2CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)CC1
15957,ALP-UNI-76695c4f-8,CN(C1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1)S(C)(=O)=O
15958,ALP-UNI-76695c4f-9,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CC(F)(F)CO)CC1
15959,ALP-UNI-76695c4f-10,CC12CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)CC1(C)C(=O)NC2=O
15970,MAT-POS-c74bc7b3-1,C[C@@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21
16022,VLA-UNK-56836b69-1,O=C1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)c(Cl)cc2N1
16023,VLA-UNK-56836b69-2,O=C1N[C@]2(CCOc3cc(Cl)c(Cl)cc32)C(=O)N1c1cncc2ccccc12
16024,VLA-UNK-56836b69-3,CN1C(=O)N(c2cncc3ccccc23)C(=O)[C@@]12CCOc1cc(Cl)c(Cl)cc12
16025,VLA-UNK-56836b69-4,O=C(Nc1cncc2cnccc12)[C@@H]1CCOc2cc(Cl)c(Cl)cc21
16026,VLA-UNK-56836b69-5,O=C1C[C@]2(NC(=O)N(c3cncc4ccccc34)C2=O)c2cc(Cl)c(Cl)cc2N1
16027,VLA-UNK-56836b69-6,O=C1C[C@]2(NC(=O)N(c3cncc4cnccc34)C2=O)c2cc(Cl)c(Cl)cc2N1
16031,VLA-UNK-f702bf1c-1,O=C1N(c2cncc3ccccc23)C(=O)[C@@]2(CCOc3ccc(Cl)cc32)N1CCc1cc[nH]n1
16032,VLA-UNK-f702bf1c-2,O=C1N(c2cncc3ccccc23)C(=O)[C@@]2(CCOc3ccc(Cl)cc32)N1Cc1cc[nH]n1
16033,VLA-UNK-f702bf1c-3,O=C1N(c2cncc3ccccc23)C(=O)[C@@]2(CCOc3ccc(Cl)cc32)N1Cc1nc[nH]n1
16034,VLA-UNK-f702bf1c-4,O=C1CC(CN2C(=O)N(c3cncc4ccccc34)C(=O)[C@@]23CCOc2ccc(Cl)cc23)CN1
16035,VLA-UNK-f702bf1c-5,O=C1CCC(CN2C(=O)N(c3cncc4ccccc34)C(=O)[C@@]23CCOc2ccc(Cl)cc23)CN1
16036,VLA-UNK-f702bf1c-6,O=C1N(c2cncc3ccccc23)C(=O)[C@@]2(CCOc3ccc(Cl)cc32)N1CC1CCCCC1
16037,VLA-UNK-f702bf1c-7,O=C1N(c2cncc3ccccc23)C(=O)[C@@]2(CCOc3ccc(Cl)cc32)N1CCN1CCNCC1
16038,VLA-UNK-f702bf1c-8,O=C1N(c2cncc3ccccc23)C(=O)[C@@]2(CCOc3ccc(Cl)cc32)N1CCc1nc[nH]n1
16068,EDJ-MED-d08626de-2,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16070,EDJ-MED-d08626de-4,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21
16079,ALF-EVA-5b152d2f-2,Cc1ccc2cncc(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)c2c1
16082,ALF-EVA-5b152d2f-5,O=C(Nc1cncc2cc(C3CCC3)ccc12)[C@@H]1CCOc2ccc(Cl)cc21
16084,ALF-EVA-5b152d2f-7,O=C(Nc1cncc2ccc(C3CCC3)cc12)[C@@H]1CCOc2ccc(Cl)cc21
16085,ALF-EVA-5b152d2f-8,O=C(Nc1cncc2cc(CC3CC3)ccc12)[C@@H]1CCOc2ccc(Cl)cc21
16087,EDG-MED-5d232de5-1,O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCOc2ccc(Cl)cc21
16089,EDG-MED-5d232de5-3,CC(=O)N1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21
16092,EDG-MED-5d232de5-6,CN1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21
16096,ALP-POS-2da19ca7-1,CCNC(=O)CN1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
16097,ALP-POS-2da19ca7-2,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1
16098,ALP-POS-2da19ca7-3,Cn1cnc2c(c1=O)CCN(C(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2
16099,ALP-POS-2da19ca7-4,Cn1nnnc1C1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
16100,ALP-POS-2da19ca7-5,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(c2nn[nH]n2)CC1
16101,ALP-POS-2da19ca7-6,Cn1nnnc1C1=CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
16102,ALP-POS-2da19ca7-7,CC1CN(S(C)(=O)=O)CCC1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16103,ALP-POS-2da19ca7-8,NC(=O)CC(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCOCC1
16108,MAT-POS-f9802937-4,CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16110,MAT-POS-f9802937-6,CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16112,MAT-POS-f9802937-8,O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21
16125,ALP-UNI-0676e700-1,Cc1nc2ncc(C(=O)NC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)c(=O)n2[nH]1
16126,ALP-UNI-0676e700-2,O=C(CCNC(=O)C1CCCO1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16127,ALP-UNI-0676e700-3,Cc1cc(NC(=O)C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)no1
16128,ALP-UNI-0676e700-4,Cc1noc(COCC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
16129,ALP-UNI-0676e700-5,NC(=O)COc1cccc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1
16130,ALP-UNI-0676e700-6,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc(-c2nn[nH]n2)cn1
16131,ALP-UNI-0676e700-7,NC(=O)NC1CCC(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
16132,ALP-UNI-0676e700-8,O=C(CNC(=O)c1cccc(O)c1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16133,ALP-UNI-0676e700-9,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccn2nnnc2c1
16134,ALP-UNI-0676e700-10,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc2nnnn2c1
16135,ALP-UNI-0676e700-11,NC(=O)Cc1ccc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1
16136,ALP-UNI-0676e700-12,Cc1ccc(=O)n(CC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
16137,ALP-UNI-0676e700-13,NS(=O)(=O)c1ccc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1
16138,ALP-UNI-0676e700-14,N#Cc1cnn2cc(C(=O)NC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cnc12
16139,ALP-UNI-0676e700-15,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnn2cnnc2c1
16140,ALP-UNI-0676e700-16,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H]1C[C@@H]2CC[C@H](C1)S2(=O)=O
16141,ALP-UNI-0676e700-17,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc(-c2nn[nH]n2)nc1
16142,ALP-UNI-0676e700-18,Cc1nnc2n1C[C@H](C(=O)NC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)N(C)C2
16143,ALP-UNI-0676e700-19,N#CC1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCS(=O)(=O)CC1
16144,ALP-UNI-0676e700-20,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc(-n2cnnn2)cn1
16145,ALP-UNI-0676e700-21,NC(=O)COc1ccc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1
16146,ALP-UNI-0676e700-22,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnc2cc[nH]n2c1=O
16147,ALP-UNI-0676e700-23,Cn1cc(-c2cc(C(=O)NC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)no2)nn1
16148,ALP-UNI-0676e700-24,O=C1C[C@H](C(F)(F)F)C(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N1
16149,ALP-UNI-0676e700-25,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc2nccn2c(=O)[nH]1
16150,ALP-UNI-0676e700-26,Cn1cc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)[nH]c1=O
16151,ALP-UNI-0676e700-27,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc2cncn2c(=O)[nH]1
16152,ALP-UNI-0676e700-28,Cn1cc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)n(C)c1=O
16153,ALP-UNI-0676e700-29,CS(=O)(=O)c1ccc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1
16154,ALP-UNI-0676e700-30,CN1CCC(OCC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
16157,DAR-DIA-e7614d05-2,O=C(Nc1cncc2ccccc12)[C@]1(OC(F)(F)F)CCOc2ccc(Cl)cc21
16237,ALP-UNI-3496895b-1,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCS(=O)(=O)N2CCCCC12
16238,ALP-UNI-3496895b-2,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC2C1CCCN2CCO
16239,ALP-UNI-3496895b-3,CC(=O)N1CC2CC1CN2C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16240,ALP-UNI-3496895b-4,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCN(c2ccn[nH]2)C1=O
16241,ALP-UNI-3496895b-5,CC1CN(S(C)(=O)=O)CCC1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16242,ALP-UNI-3496895b-6,CCN1CCN(C2CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)CC1
16243,ALP-UNI-3496895b-7,N#CCCN1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
16244,ALP-UNI-3496895b-8,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CCCO)CC1
16245,ALP-UNI-3496895b-9,CN(C1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1)S(C)(=O)=O
16246,ALP-UNI-3496895b-10,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CC(F)(F)CO)CC1
16247,ALP-UNI-3496895b-11,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(Cc2nn[nH]n2)CC1
16248,ALP-UNI-3496895b-12,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1ccn(C2CCNC2=O)n1
16249,ALP-UNI-3496895b-13,Cn1nc2c(cc1=O)CN(C(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)CC2
16250,ALP-UNI-3496895b-14,Cc1cc(=O)n2[nH]c(NC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)nc2n1
16251,ALP-UNI-3496895b-15,NC(=O)[C@H]1CC2CC(NC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2C1
16252,ALP-UNI-3496895b-16,NS(=O)(=O)c1ccc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1
16254,EDJ-MED-fcba3f31-1,O=C1NCCC[C@H]1OC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16255,EDJ-MED-fcba3f31-2,O=C(Nc1cncc2ccccc12)[C@]1(COCC2(CO)COC2)CCOc2ccc(Cl)cc21
16256,EDJ-MED-fcba3f31-3,O=C(Nc1cncc2ccccc12)[C@]1(COCC2=NCCO2)CCOc2ccc(Cl)cc21
16257,EDJ-MED-fcba3f31-4,O=C(Nc1cncc2ccccc12)[C@]1(COC[C@H](O)CF)CCOc2ccc(Cl)cc21
16258,EDJ-MED-fcba3f31-5,O=C(Nc1cncc2ccccc12)[C@]1(COC[C@@H](F)CO)CCOc2ccc(Cl)cc21
16259,EDJ-MED-fcba3f31-6,O=C1NCC[C@@H]1COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16260,EDJ-MED-fcba3f31-7,O=C1NCC[C@@H]1OC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16261,EDJ-MED-fcba3f31-8,O=C1OCC[C@@H]1OC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16262,EDJ-MED-fcba3f31-9,O=C1CC[C@H](COC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N1
