index,CID,SMILES,mHash,mHashGeneric
13257,MAR-TRE-fd17a9b8-16,NC(=O)c1cc(S(=O)(=O)N2CCC(C(N)=O)CC2)cs1,c1cc(SN2CCCCC2)c[s]1,C1CCC(CC2CCCC2)CC1
13258,MAR-TRE-fd17a9b8-17,CNC(=O)c1cc(S(=O)(=O)Nc2cc(C(C)(C)C)on2)cs1,c1cc(NSc2cc[s]c2)no1,C1CCC(CCC2CCCC2)C1
13259,MAR-TRE-fd17a9b8-18,O=C(Cc1csc(-c2ccccc2F)n1)NCCc1c[nH]c2ccccc12,c1ccc(-c2nc(CCNCCc3c[nH]c4ccccc34)c[s]2)cc1,C1CCC(C2CCC(CCCCCC3CCC4CCCCC34)C2)CC1
13260,MAR-TRE-fd17a9b8-19,O=C(CCC1NC(=O)c2ccccc2NC1=O)NCc1ccco1,c1coc(CNCCCC2CNc3ccccc3CN2)c1,C(CCC1CCCC1)CCC1CCC2CCCCC2CC1
13261,MAR-TRE-fd17a9b8-20,O=C(Cn1c(=O)[nH]c2ccccc2c1=O)NCCCN1CCOCC1,c1ccc2c(c1)CN(CCNCCCN1CCOCC1)CN2,C(CCCC1CCC2CCCCC2C1)CCC1CCCCC1
13262,MAR-TRE-fd17a9b8-21,O=C1CC(c2ccc(S(=O)(=O)NCc3ccco3)cc2)CN1,c1coc(CNSc2ccc(C3CCNC3)cc2)c1,C1CCC(CCCC2CCC(C3CCCC3)CC2)C1
13263,MAR-TRE-fd17a9b8-22,CCCNC(=O)c1cc(S(=O)(=O)N2CCC(C(N)=O)CC2)ccc1OC,c1ccc(SN2CCCCC2)cc1,C1CCC(CC2CCCCC2)CC1
13264,MAR-TRE-fd17a9b8-23,N#Cc1ccc(-c2ccncc2)nc1SCC(=O)NC1CC1,c1cc(SCCNC2CC2)nc(-c2ccncc2)c1,C1CCC(C2CCCC(CCCCC3CC3)C2)CC1
13265,MAR-TRE-fd17a9b8-24,Cc1csc(NC(=O)CCCn2c(=O)[nH]c3ccccc3c2=O)n1,c1ccc2c(c1)CN(CCCCNc1ncc[s]1)CN2,C(CCC1CCCC1)CCC1CCC2CCCCC2C1
13266,MAR-TRE-fd17a9b8-25,Cc1nc(NCC2CCCO2)sc1C(=O)NCCc1c[nH]c2ccccc12,c1ccc2c(CCNCc3cnc(NCC4CCCO4)[s]3)c[nH]c2c1,C1CCC(CCC2CCC(CCCCC3CCC4CCCCC34)C2)C1
13267,MAR-TRE-fd17a9b8-26,O=C(O)CCCN1C(=O)/C(=C2\C(=O)N(CC(=O)O)c3ccc(Br)cc32)SC1=S,c1ccc2c(c1)NC/C2=C1\CNCS1,C1CCC2C(C1)CCC2C1CCCC1
13268,MAR-TRE-fd17a9b8-27,CC(C)(C)c1cc(NS(=O)(=O)c2csc(C(N)=O)c2)no1,c1cc(NSc2cc[s]c2)no1,C1CCC(CCC2CCCC2)C1
13269,MAR-TRE-fd17a9b8-28,O=C(CCCCC1SCC2NC(=O)NC21)NCc1ccco1,c1coc(CNCCCCCC2SCC3NCNC32)c1,C(CCCC1CCCC1)CCCC1CCC2CCCC12
13270,MAR-TRE-fd17a9b8-29,O=C(NCCNC(=O)C1CCCO1)c1c[nH]c2ccccc12,c1ccc2c(CNCCNCC3CCCO3)c[nH]c2c1,C(CCCC1CCC2CCCCC12)CCC1CCCC1
13271,MAR-TRE-fd17a9b8-30,O=C(O)CCCN1C(=O)/C(=C2\C(=O)N(CC(=O)O)c3ccccc32)SC1=S,c1ccc2c(c1)NC/C2=C1\CNCS1,C1CCC2C(C1)CCC2C1CCCC1
13272,MAR-TRE-fd17a9b8-31,COc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)NCc3ccccn3)cc2)cc1,c1ccc(SNc2ccc(CNCc3ccccn3)cc2)cc1,C1CCC(CCCC2CCC(CCC3CCCCC3)CC2)CC1
13273,MAR-TRE-fd17a9b8-32,O=C(CNC(=O)N1CCc2c([nH]c3ccc(Cl)cc23)C1)NCCCO,c1ccc2c3c([nH]c2c1)CNCC3,C1CCC2C(C1)CC1CCCCC12
13274,MAR-TRE-fd17a9b8-33,CCn1c(CNC(=O)c2ccccc2F)nnc1SCC(N)=O,c1ccc(CNCc2nnc[nH]2)cc1,C1CCC(CCCC2CCCC2)CC1
13275,MAR-TRE-fd17a9b8-34,O=C(COCc1cc(-c2cccs2)on1)Nc1cccc(O)c1,c1ccc(NCCOCc2cc(-c3ccc[s]3)on2)cc1,C1CCC(CCCCCC2CCC(C3CCCC3)C2)CC1
13276,MAR-TRE-fd17a9b8-35,Cc1ccc(S(=O)(=O)NC(=O)NCCc2c[nH]c3ccccc23)cc1,c1ccc(SNCNCCc2c[nH]c3ccccc23)cc1,C(CCCC1CCC2CCCCC12)CCC1CCCCC1
13277,MAR-TRE-fd17a9b8-36,COc1ccc(CN2CCC(C(=O)NCCN3CCOCC3)CC2)c(OC)c1,c1ccc(CN2CCC(CNCCN3CCOCC3)CC2)cc1,C1CCC(CCCCC2CCC(CC3CCCCC3)CC2)CC1
13278,MAR-TRE-fd17a9b8-37,O=C(NCc1cccc(CNC(=O)c2ccco2)c1)c1ccco1,c1cc(CNCc2ccco2)cc(CNCc2ccco2)c1,C1CCC(CCCC2CCCC(CCCC3CCCC3)C2)C1
13279,MAR-TRE-fd17a9b8-38,OCCOCCN1CCN(Cc2ccc3c(c2)OCO3)CC1,c1cc2c(cc1CN1CCNCC1)OCO2,C1CCC(CC2CCC3CCCC3C2)CC1
13280,MAR-TRE-fd17a9b8-39,O=C(CCCn1c(=O)[nH]c2ccccc2c1=O)Nc1cccnc1,c1cncc(NCCCCN2CNc3ccccc3C2)c1,C1CCC(CCCCCC2CCC3CCCCC3C2)CC1
13281,MAR-TRE-fd17a9b8-40,Cc1nnc(SCC(=O)NCc2ccc3c(c2)CCC(=O)N3)s1,c1nnc(SCCNCc2ccc3c(c2)CCCN3)[s]1,C(CCC1CCCC1)CCC1CCC2CCCCC2C1
13282,MAR-TRE-fd17a9b8-41,O=C(Cn1cnc2ccccc2c1=O)NCCc1c[nH]c2ccc(Cl)cc12,C1=Nc2ccccc2CN1CCNCCc1c[nH]c2ccccc12,C(CCC1CCC2CCCCC2C1)CCC1CCC2CCCCC12
13283,MAR-TRE-fd17a9b8-42,CNC(=O)c1cc(S(=O)(=O)N2CCC(C(=O)O)CC2)cs1,c1cc(SN2CCCCC2)c[s]1,C1CCC(CC2CCCC2)CC1
13284,MAR-TRE-fd17a9b8-43,Cn1c(SCC(=O)Nc2nccs2)nnc1C(O)c1ccccc1,c1ccc(Cc2nnc(SCCNc3ncc[s]3)[nH]2)cc1,C1CCC(CC2CCC(CCCCC3CCCC3)C2)CC1
13285,MAR-TRE-fd17a9b8-44,O=C(NCc1cccnc1)C1CCN(Cc2ccc3c(c2)OCO3)CC1,c1cncc(CNCC2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,C1CCC(CCCC2CCC(CC3CCC4CCCC4C3)CC2)CC1
13286,MAR-TRE-fd17a9b8-45,O=C(CCCCC1SCC2NC(=O)NC21)NCC1CCCO1,C(CCNCC1CCCO1)CCC1SCC2NCNC21,C(CCCC1CCCC1)CCCC1CCC2CCCC12
13287,MAR-TRE-fd17a9b8-46,COc1ccc(S(=O)(=O)NCc2ccco2)cc1C(=O)NC(C)C,c1ccc(SNCc2ccco2)cc1,C1CCC(CCCC2CCCC2)CC1
13288,MAR-TRE-fd17a9b8-47,CNC(=O)c1cc(S(=O)(=O)N2CCC(C(N)=O)CC2)ccc1OC,c1ccc(SN2CCCCC2)cc1,C1CCC(CC2CCCCC2)CC1
13289,MAR-TRE-fd17a9b8-48,O=C(CCCC(=O)N1CCC(c2noc3ccc(F)cc23)CC1)Nc1nccs1,c1ccc2c(C3CCN(CCCCCNc4ncc[s]4)CC3)noc2c1,C(CCCC1CCC(C2CCC3CCCCC32)CC1)CCC1CCCC1
13290,MAR-TRE-fd17a9b8-49,Cc1ccc(NC(=O)NCCNc2cc(N3CCOCC3)ncn2)cc1F,c1ccc(NCNCCNc2cc(N3CCOCC3)ncn2)cc1,C(CCCC1CCCC(C2CCCCC2)C1)CCC1CCCCC1
13291,MAR-TRE-fd17a9b8-50,CCNC(=O)c1cc(S(=O)(=O)N2CCC(C(N)=O)CC2)ccc1OC,c1ccc(SN2CCCCC2)cc1,C1CCC(CC2CCCCC2)CC1
13292,MAR-TRE-fd17a9b8-51,N#Cc1nc2ccccc2n1CC(=O)NCc1ccc2c(c1)CCC(=O)N2,c1ccc2c(c1)ncn2CCNCc1ccc2c(c1)CCCN2,C(CCC1CCC2CCCCC12)CC1CCC2CCCCC2C1
13293,MAR-TRE-fd17a9b8-52,COCc1cccc(NS(=O)(=O)c2cccc(C(=O)O)c2)c1,c1ccc(NSc2ccccc2)cc1,C1CCC(CCC2CCCCC2)CC1
13294,MAR-TRE-fd17a9b8-53,CNC(=O)c1cc(S(=O)(=O)Nc2ccon2)cs1,c1cc(NSc2cc[s]c2)no1,C1CCC(CCC2CCCC2)C1
13295,MAR-TRE-fd17a9b8-54,O=C1CN(C(=O)CCC(=O)Nc2nc3ccccc3s2)CCN1,c1ccc2[s]c(NCCCCN3CCNCC3)nc2c1,C1CCC(CCCCCC2CC3CCCCC3C2)CC1
13296,MAR-TRE-fd17a9b8-55,Cc1cc(NC(=O)CCCn2c(=O)[nH]c3ccccc3c2=O)no1,c1ccc2c(c1)CN(CCCCNc1ccon1)CN2,C(CCC1CCCC1)CCC1CCC2CCCCC2C1
13297,MAR-TRE-fd17a9b8-56,CCOC(=O)C1CCN(S(=O)(=O)c2cccc(C(=O)Nc3ccccc3)c2)CC1,c1ccc(NCc2cccc(SN3CCCCC3)c2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1
13298,MAR-TRE-fd17a9b8-57,COc1ccc2oc(=O)c(C(=O)NCCO)cc2c1,C1=Cc2ccccc2OC1,C1CCC2CCCCC2C1
13299,MAR-TRE-fd17a9b8-58,CCn1c(CNC(=O)c2ccco2)nnc1SCC(=O)N1CCc2ccccc2C1,c1coc(CNCc2nnc(SCCN3CCc4ccccc4C3)[nH]2)c1,C1CCC(CCCC2CCC(CCCC3CCC4CCCCC4C3)C2)C1
13300,MAR-TRE-fd17a9b8-59,CNC(=O)c1cc(S(=O)(=O)Nc2cc(C)on2)cs1,c1cc(NSc2cc[s]c2)no1,C1CCC(CCC2CCCC2)C1
13301,MAR-TRE-fd17a9b8-60,CCNC(=O)c1cc(S(=O)(=O)NCc2ccco2)ccc1OC,c1ccc(SNCc2ccco2)cc1,C1CCC(CCCC2CCCC2)CC1
13302,MAR-TRE-fd17a9b8-61,COc1ccc(C(=O)CCNC(CO)C(=O)O)cc1,c1ccccc1,C1CCCCC1
13303,MAR-TRE-fd17a9b8-62,O=C(NCc1cccnc1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,c1cncc(CNCc2ccc(SN3CCOCC3)cc2)c1,C1CCC(CCCC2CCC(CC3CCCCC3)CC2)CC1
13304,MAR-TRE-fd17a9b8-63,COc1cccc(NC(=O)c2cccc(NC(=O)CCC(=O)O)c2)c1,c1ccc(CNc2ccccc2)cc1,C1CCC(CCC2CCCCC2)CC1
13305,MAR-TRE-fd17a9b8-64,CCOC(=O)C1CCN(S(=O)(=O)c2csc(C(=O)NC)c2)CC1,c1cc(SN2CCCCC2)c[s]1,C1CCC(CC2CCCC2)CC1
13306,MAR-TRE-fd17a9b8-65,NC(=O)C1CCN(C(=O)CCCN2C(=O)c3ccccc3C2=O)CC1,c1ccc2c(c1)CN(CCCCN1CCCCC1)C2,C1CCC(CCCCC2CC3CCCCC3C2)CC1
13307,MAR-TRE-fd17a9b8-66,O=C(CN1C(=O)c2cccc3cccc(c23)C1=O)NCCCO,c1cc2c3c(cccc3c1)CNC2,C1CC2CCCC3CCCC(C1)C23
13308,MAR-TRE-fd17a9b8-67,O=C(CCCn1c(=O)[nH]c2ccccc2c1=O)Nc1ccccn1,c1ccc(NCCCCN2CNc3ccccc3C2)nc1,C1CCC(CCCCCC2CCC3CCCCC3C2)CC1
13309,MAR-TRE-fd17a9b8-68,O=C(NCCCN1CCOCC1)C(=O)NCc1ccco1,c1coc(CNCCNCCCN2CCOCC2)c1,C(CCCCC1CCCC1)CCCC1CCCCC1
13310,MAR-TRE-fd17a9b8-69,O=C(CCCn1c(=O)[nH]c2ccccc2c1=O)NCc1cccnc1,c1cncc(CNCCCCN2CNc3ccccc3C2)c1,C(CCCC1CCC2CCCCC2C1)CCC1CCCCC1
13311,MAR-TRE-fd17a9b8-70,O=C(CCCCC1SCC2NC(=O)NC21)NCc1ccccn1,c1ccc(CNCCCCCC2SCC3NCNC32)nc1,C(CCCC1CCCCC1)CCCC1CCC2CCCC12
13312,MAR-TRE-fd17a9b8-71,Cc1cc(O)nc(Cc2cc(C)c(Cc3nc(C)cc(O)n3)cc2C)n1,c1cnc(Cc2ccc(Cc3ncccn3)cc2)nc1,C1CCC(CC2CCC(CC3CCCCC3)CC2)CC1
13313,MAR-TRE-fd17a9b8-72,Cc1nc(NCCNC(=O)c2ccc(Br)o2)cc(N2CCOCC2)n1,c1coc(CNCCNc2cc(N3CCOCC3)ncn2)c1,C(CCC1CCCC1)CCC1CCCC(C2CCCCC2)C1
13314,MAR-TRE-fd17a9b8-73,COc1ccc2c(ccn2CCC(=O)NCCC(=O)O)c1,c1ccc2[nH]ccc2c1,C1CCC2CCCC2C1
13315,MAR-TRE-fd17a9b8-74,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(Cc3ccco3)CC2)cc1,c1ccc(SN2CCN(Cc3ccco3)CC2)cc1,C1CCC(CC2CCC(CC3CCCC3)CC2)CC1
13316,MAR-TRE-fd17a9b8-75,O=C(NC(CO)C(=O)O)c1cncc(O)c1,c1ccncc1,C1CCCCC1
13317,MAR-TRE-fd17a9b8-76,O=C(CCCC(=O)N1CCC(c2noc3ccc(F)cc23)CC1)Nc1cccnc1,c1cncc(NCCCCCN2CCC(c3noc4ccccc34)CC2)c1,C(CCCC1CCC(C2CCC3CCCCC32)CC1)CCC1CCCCC1
13318,MAR-TRE-fd17a9b8-77,O=C(O)C1CCCCC1C(=O)NCc1ccc2c(c1)OCO2,c1cc2c(cc1CNCC1CCCCC1)OCO2,C1CCC(CCCC2CCC3CCCC3C2)CC1
13319,MAR-TRE-fd17a9b8-78,COc1ccccc1NC(=O)CSc1nc(O)c2cc(I)ccc2n1,c1ccc(NCCSc2ncc3ccccc3n2)cc1,C1CCC(CCCCC2CCC3CCCCC3C2)CC1
13320,MAR-TRE-fd17a9b8-79,O=C(CCCCC1SCC2NC(=O)NC21)NCc1cccnc1,c1cncc(CNCCCCCC2SCC3NCNC32)c1,C(CCCC1CCCCC1)CCCC1CCC2CCCC12
13321,MAR-TRE-fd17a9b8-80,Cc1cc2c(=O)[nH]c(CSCC(=O)NCc3cccnc3)nc2s1,c1cncc(CNCCSCC2=Nc3[s]ccc3CN2)c1,C(CCCC1CCC2CCCC2C1)CCC1CCCCC1
13322,MAR-TRE-fd17a9b8-81,COc1ccc(CNc2nc(C)c(C(=O)NCc3ccco3)s2)cc1,c1ccc(CNc2ncc(CNCc3ccco3)[s]2)cc1,C1CCC(CCC2CCC(CCCC3CCCC3)C2)CC1
13323,MAR-TRE-fd17a9b8-82,CNC(=O)c1cc(S(=O)(=O)NCc2ccco2)ccc1OC,c1ccc(SNCc2ccco2)cc1,C1CCC(CCCC2CCCC2)CC1
13324,MAR-TRE-fd17a9b8-83,COc1ccc(S(=O)(=O)NCCCN(C)C)cc1C(=O)NC(C)C,c1ccccc1,C1CCCCC1
13325,MAR-TRE-fd17a9b8-84,O=C1CN(C(=O)CCC(=O)Nc2nccs2)CCN1,c1c[s]c(NCCCCN2CCNCC2)n1,C1CCC(CCCCCC2CCCC2)CC1
13326,MAR-TRE-fd17a9b8-85,O=C(NCCNc1cc(N2CCOCC2)ncn1)c1ccc(Br)o1,c1coc(CNCCNc2cc(N3CCOCC3)ncn2)c1,C(CCC1CCCC1)CCC1CCCC(C2CCCCC2)C1
13327,MAR-TRE-fd17a9b8-86,NC(=O)c1cc(S(=O)(=O)Nc2ccon2)cs1,c1cc(NSc2cc[s]c2)no1,C1CCC(CCC2CCCC2)C1
13328,MAR-TRE-fd17a9b8-87,Nc1nc(SCC(=O)NCCCN2CCOCC2)nc2sc3c(c12)CCC3,c1nc(SCCNCCCN2CCOCC2)nc2[s]c3c(c12)CCC3,C(CCCC1CCCCC1)CCCC1CCC2C(C1)CC1CCCC12
13329,MAR-TRE-fd17a9b8-88,COC(=O)c1ccc(CNC(=O)CSc2nc3sc(C)c(C)c3c(=O)n2C)o1,c1coc(CNCCSC2=Nc3[s]ccc3CN2)c1,C(CCC1CCCC1)CCC1CCC2CCCC2C1
13330,MAR-TRE-fd17a9b8-89,O=C(CNC(=O)N1CCc2c([nH]c3ccccc23)C1)NCCCO,c1ccc2c3c([nH]c2c1)CNCC3,C1CCC2C(C1)CC1CCCCC12
13331,MAR-TRE-fd17a9b8-90,CCNC(=O)c1cc(S(=O)(=O)NCc2cccnc2)ccc1OC,c1ccc(SNCc2cccnc2)cc1,C1CCC(CCCC2CCCCC2)CC1
13332,MAR-TRE-fd17a9b8-91,O=C(CN1C(=O)c2ccccc2C1=O)NCc1ccc(C(=O)O)cc1,c1ccc(CNCCN2Cc3ccccc3C2)cc1,C1CCC(CCCCC2CC3CCCCC3C2)CC1
13333,MAR-TRE-fd17a9b8-92,COc1ccc(S(=O)(=O)N2CCC(C(=O)NCc3cccnc3)CC2)cc1Cl,c1ccc(SN2CCC(CNCc3cccnc3)CC2)cc1,C1CCC(CCCC2CCC(CC3CCCCC3)CC2)CC1
13334,MAR-TRE-fd17a9b8-93,COc1ccccc1NS(=O)(=O)c1csc(C(N)=O)c1,c1ccc(NSc2cc[s]c2)cc1,C1CCC(CCC2CCCC2)CC1
13335,MAR-TRE-fd17a9b8-94,COc1ccc(Cl)cc1CNCCOCCO,c1ccccc1,C1CCCCC1
13336,MAR-TRE-fd17a9b8-95,COc1ccc(S(=O)(=O)NCc2ccccn2)cc1C(=O)NC(C)C,c1ccc(SNCc2ccccn2)cc1,C1CCC(CCCC2CCCCC2)CC1
13337,MAR-TRE-fd17a9b8-96,O=C(COCc1cc(-c2ccco2)on1)NC1CCCCC1,c1coc(-c2cc(COCCNC3CCCCC3)no2)c1,C1CCC(CCCCCC2CCC(C3CCCC3)C2)CC1
13338,MAR-TRE-fd17a9b8-97,COc1ccc2[nH]c(SCC(=O)Nc3ccc(N4CCOCC4)cc3)nc2c1,c1ccc2[nH]c(SCCNc3ccc(N4CCOCC4)cc3)nc2c1,C1CCC(C2CCC(CCCCC3CC4CCCCC4C3)CC2)CC1
13339,MAR-TRE-fd17a9b8-98,NC(=O)C1CCN(CC(=O)Nc2ncc3c(n2)CCCC3=O)CC1,c1nc(NCCN2CCCCC2)nc2c1CCCC2,C1CCC(CCCC2CCC3CCCCC3C2)CC1
13340,MAR-TRE-fd17a9b8-99,C(=N/CCCC/N=C/c1ccc[nH]1)\c1ccc[nH]1,C(=N/CCCC/N=C/c1ccc[nH]1)\c1ccc[nH]1,C(CCCCC1CCCC1)CCCC1CCCC1
13341,MAR-TRE-fd17a9b8-100,CNC(=O)c1cc(S(=O)(=O)N2CCC(C(=O)O)CC2)ccc1OC,c1ccc(SN2CCCCC2)cc1,C1CCC(CC2CCCCC2)CC1
13342,MAT-POS-e10a589d-1,OCCn1c(CSc2nc3ccccc3o2)nc2ccc(Cl)cc21,c1ccc2[nH]c(CSc3nc4ccccc4o3)nc2c1,C1CCC2CC(CCC3CC4CCCCC4C3)CC2C1
13343,MAT-POS-e10a589d-2,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2c(-c3ccccc3)nc3sccn23)c1,c1ccc(CNc2c(-c3ccccc3)nc3[s]ccn23)cc1,C1CCC(CCC2C3CCCC3CC2C2CCCCC2)CC1
13344,MAT-POS-e10a589d-3,CS(=O)(=O)c1oc(-c2ccc(F)cc2)nc1S(=O)(=O)c1ccc(Cl)cc1,c1ccc(Sc2coc(-c3ccccc3)n2)cc1,C1CCC(CC2CCC(C3CCCCC3)C2)CC1
13345,MAT-POS-e10a589d-4,N#Cc1ncn(CC(=O)Nc2ccc(Br)cc2Cl)n1,c1ccc(NCCn2cncn2)cc1,C1CCC(CCCC2CCCC2)CC1
13346,MAT-POS-e10a589d-5,CCn1c(CSc2nc(C)c(C)n2CC2CCCO2)nc2cc(S(=O)(=O)N(C)C)ccc21,c1ccc2[nH]c(CSc3nccn3CC3CCCO3)nc2c1,C1CCC(CC2CCCC2CCC2CC3CCCCC3C2)C1
13347,MAT-POS-4211dce8-1,Cn1cc(NC(=O)Cc2cccc(Cl)c2)c2ccccc2c1=O,C1=C(NCCc2ccccc2)c2ccccc2CN1,C1CCC(CCCC2CCCC3CCCCC32)CC1
13348,ALP-POS-f13221e1-1,Cn1ccc2ccc(CC(=O)Nc3cncc4ccccc34)cc21,c1ccc2c(NCCc3ccc4cc[nH]c4c3)cncc2c1,C1CC2CCC(CCCC3CCCC4CCCCC43)CC2C1
13349,ALP-POS-f13221e1-2,O=C(COc1cccc(Cl)c1)Nc1cncc2ccccc12,c1ccc(OCCNc2cncc3ccccc23)cc1,C1CCC(CCCCC2CCCC3CCCCC23)CC1
13350,ALP-POS-f13221e1-3,O=C(CCc1cccc(Cl)c1)Nc1cncc2ccccc12,c1ccc(CCCNc2cncc3ccccc23)cc1,C1CCC(CCCCC2CCCC3CCCCC23)CC1
13351,ALP-POS-f13221e1-4,Cc1ccncc1NC(=O)CCc1cccc(Cl)c1,c1ccc(CCCNc2cccnc2)cc1,C1CCC(CCCCC2CCCCC2)CC1
13352,AAR-RCN-390aeb1f-1,COc1cc(OC)[n+](C)c(C#N)n1,c1cnc[nH+]c1,C1CCCCC1
13353,AAR-RCN-9f0de475-1,Cc1cc(C)[n+](C)c(C#N)n1,c1cnc[nH+]c1,C1CCCCC1
13354,MAT-POS-044491d2-1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCCC2O)c1,c1cncc(NCCc2cccc(NC3CCCC3)c2)c1,C1CCC(CCCC2CCCC(CC3CCCC3)C2)CC1
13355,MAT-POS-044491d2-2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC(F)(F)C2O)c1,c1cncc(NCCc2cccc(NC3CCCC3)c2)c1,C1CCC(CCCC2CCCC(CC3CCCC3)C2)CC1
13356,MAT-POS-044491d2-3,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC2C(F)(F)F)c1,c1cncc(NCCc2cccc(NC3CC3)c2)c1,C1CCC(CCCC2CCCC(CC3CC3)C2)CC1
13357,MAT-POS-044491d2-4,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2C(C(F)(F)F)C2C(F)(F)F)c1,c1cncc(NCCc2cccc(NC3CC3)c2)c1,C1CCC(CCCC2CCCC(CC3CC3)C2)CC1
13358,MAT-POS-044491d2-5,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CC(N4CCCCC4)(C2)C3)c1,c1cncc(NCCc2cccc(NC34CC(N5CCCCC5)(C3)C4)c2)c1,C1CCC(CCCC2CCCC(CC34CC(C5CCCCC5)(C3)C4)C2)CC1
13359,MAT-POS-044491d2-6,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C)CCC(F)(F)CC2)c1,c1cncc(NCCc2cccc(NC3CCCCC3)c2)c1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1
13360,MAT-POS-044491d2-7,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC(C)(C)C#N)c1,c1ccc(CCNc2cccnc2)cc1,C1CCC(CCCC2CCCCC2)CC1
13361,MAT-POS-f42f3716-1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(C3CC3(F)F)cc2)c1,c1cncc(NCCc2cccc(-c3ccc(C4CC4)cc3)c2)c1,C1CCC(CCCC2CCCC(C3CCC(C4CC4)CC3)C2)CC1
13362,MAT-POS-f42f3716-2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(S(C)(=O)=O)cc2Cl)c1,c1ccc(-c2cccc(CCNc3cccnc3)c2)cc1,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1
13363,MAT-POS-f42f3716-3,COC(=O)c1ccc(-c2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)c(OC)c1,c1ccc(-c2cccc(CCNc3cccnc3)c2)cc1,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1
13364,MAT-POS-f42f3716-4,CCc1cc(F)ccc1-c1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,c1ccc(-c2cccc(CCNc3cccnc3)c2)cc1,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1
13365,MAT-POS-f42f3716-5,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(C3(C)CCO3)cc2)c1,c1cncc(NCCc2cccc(-c3ccc(C4CCO4)cc3)c2)c1,C1CCC(CCCC2CCCC(C3CCC(C4CCC4)CC3)C2)CC1
13366,MAT-POS-f42f3716-6,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(C)c(F)c2F)c1,c1ccc(-c2cccc(CCNc3cccnc3)c2)cc1,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1
13367,MAT-POS-f42f3716-7,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2cnn(C)c2C(F)F)c1,c1cncc(NCCc2cccc(-c3cn[nH]c3)c2)c1,C1CCC(CCCC2CCCC(C3CCCC3)C2)CC1
13368,MAT-POS-f42f3716-8,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(/C=C(/c2ccccc2)C(F)(F)F)c1,C(=C/c1cccc(CCNc2cccnc2)c1)\c1ccccc1,C1CCC(CCCC2CCCC(CCC3CCCCC3)C2)CC1
13369,MAT-POS-f42f3716-9,CCOC(=O)c1cc(-c2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)n[nH]1,c1cncc(NCCc2cccc(-c3cc[nH]n3)c2)c1,C1CCC(CCCC2CCCC(C3CCCC3)C2)CC1
13370,ALP-POS-6d04362c-1,CN(C)c1ccc(N(Cc2ccccc2)C(=O)Cn2nnc3ccccc32)cc1,c1ccc(CN(CCn2nnc3ccccc32)c2ccccc2)cc1,C1CCC(CC(CCC2CCC3CCCCC32)C2CCCCC2)CC1
13371,ALP-POS-6d04362c-2,CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,c1ccc(CN(CCn2nnc3ccccc32)c2ccccc2)cc1,C1CCC(CC(CCC2CCC3CCCCC32)C2CCCCC2)CC1
13372,ALP-POS-6d04362c-3,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(N2CCCCC2)cc1,c1ccc2c(c1)nnn2CCN(Cc1cc[s]c1)c1ccc(N2CCCCC2)cc1,C1CCC(C2CCC(C(CCC3CCC4CCCCC43)CC3CCCC3)CC2)CC1
13373,ALP-POS-6d04362c-4,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(N2CCOCC2)cc1,c1ccc2c(c1)nnn2CCN(Cc1cc[s]c1)c1ccc(N2CCOCC2)cc1,C1CCC(C2CCC(C(CCC3CCC4CCCCC43)CC3CCCC3)CC2)CC1
13374,ALP-POS-6d04362c-5,O=C(Cn1nnc2ccccc21)N(Cc1ccccc1)c1ccc(N2CCOCC2)cc1,c1ccc(CN(CCn2nnc3ccccc32)c2ccc(N3CCOCC3)cc2)cc1,C1CCC(CC(CCC2CCC3CCCCC32)C2CCC(C3CCCCC3)CC2)CC1
